danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,ID,duration_ms,time_signature,genre,song_name
0.716,0.568,2,-8.904,1,0.212,0.278,1.98e-06,0.385,0.905,136.894,audio_features,0fAehaneUJdlSlWXYe1KZp,205800,4,Hiphop,Sunday (feat. Frank Ocean)
0.584,0.617,2,-10.059,1,0.0336,0.227,0.95,0.137,0.141,147.868,audio_features,6oUJO1iGoWeVY3xbm3Tgni,86011,4,Dark Trap,Circle Out
0.911,0.552,2,-8.311,1,0.199,0.00178,2.16e-06,0.0956,0.384,194.478,audio_features,2L7mrYVvjtTssCK2hDI1zJ,332459,4,Hiphop,Country to the City (feat. Jg Made Um Look)
0.56,0.902,1,-6.037,1,0.0349,0.00648,0.000124,0.0935,0.54,107.025,audio_features,4HUwKG0yhZgoxG5ueclBP4,252958,4,Emo,I Woke Up In A Car
0.914,0.415,6,-10.708,1,0.464,0.0536,0.0,0.131,0.646,135.03,audio_features,2OaKHGvIxoOzIYjyMsxcT8,241995,4,Underground Rap,3 Headed Snake (feat. Young Thug)
0.802,0.697,1,-6.126,1,0.316,0.106,0.0,0.73,0.503,159.989,audio_features,2yQYExQ5ziJBsJFGKEjnam,247533,4,Underground Rap,BET Uncut (feat. Chance The Rapper & Smino)
0.423,0.94,1,-4.012,0,0.0635,0.00166,0.0,0.178,0.505,149.934,audio_features,56Tl3UgyZTqfZtvFNS31wm,206520,4,Emo,The Great Escape
0.528,0.847,6,-4.741,0,0.0307,0.00674,0.814,0.12,0.389,143.997,audio_features,2BvtPWuzS48GMKb3BVneUm,213333,4,Dark Trap,Infinity Edge
0.768,0.905,10,-1.255,1,0.175,0.183,0.0,0.502,0.316,139.947,audio_features,3xLnr84fU8N6UrDPeHFpdI,85210,4,Dark Trap,Dead Angels
0.776,0.711,4,-9.483,0,0.468,0.231,0.000456,0.418,0.494,178.038,audio_features,5flr2BflisyTAvGxlfnP4C,207707,4,Hiphop,Notty Headed Nigguhz
0.423,0.456,2,-8.45,0,0.0579,0.381,0.016,0.12,0.148,112.984,audio_features,6ACiYjq5Q7e6BlhZEHz7cd,223947,4,Hiphop,Garden Shed (feat. Estelle)
0.819,0.681,1,-7.333,1,0.184,0.0311,0.0,0.101,0.14,153.96,audio_features,2SIVhXsf9JOKIvKm6FNR6x,175563,4,Hiphop,Fallin'
0.488,0.225,8,-15.043,1,0.233,0.77,0.00653,0.111,0.144,119.941,audio_features,6m9QLhati8bLuqu9yCFQpF,144720,4,Dark Trap,DontBeAfraidIBroughtMyKnife (feat. Bones)
0.461,0.99,11,-2.442,1,0.278,0.0197,0.00513,0.338,0.39,118.4,audio_features,0Llzp6S6OQQHFULYRQAWho,106013,4,Trap Metal,Agony
0.572,0.802,5,-5.286,0,0.0412,0.0125,0.000101,0.135,0.555,174.03,audio_features,3oeBaOmuWeNPjCVpWPjUvg,193103,4,Pop,Out of My Head
0.393,0.934,8,-6.318,0,0.0918,0.013,0.0,0.337,0.341,194.932,audio_features,6ZtWkMtvXmcMTU3rdzo2wU,171733,4,Emo,Firefly
0.812,0.707,10,-6.815,0,0.0752,0.236,0.0,0.587,0.248,219.984,audio_features,5mPUo1HP5K4H6hepYHqbZx,175203,4,Dark Trap,Pound for Pound
0.504,0.957,0,-2.657,1,0.0529,0.00298,0.0,0.187,0.676,135.013,audio_features,5ynWvN3bQymHVThxutO4hG,205627,4,Emo,Bad Girlfriend
0.803,0.569,1,-6.366,1,0.0705,0.0957,0.0,0.0976,0.26,190.018,audio_features,2enuUNOuQe22b6LB31bimX,123400,4,Underground Rap,Pull Up
0.814,0.899,1,-5.958,1,0.0637,0.00727,0.219,0.0979,0.545,119.011,audio_features,2n4uOdMHzEvcZ0KP7iQnay,242013,4,RnB,Lose My Breath
0.833,0.431,0,-9.604,1,0.194,0.0267,0.0,0.633,0.224,133.938,audio_features,4YJmZfvlheSziXem8HBWrj,189853,3,Underground Rap,Still Here
0.85,0.389,1,-11.286,1,0.489,0.0229,0.00268,0.0992,0.187,130.077,audio_features,3iCJ5azWigATlsrnmHLrjh,130920,4,Underground Rap,MEAN MUGG
0.512,0.866,0,-4.061,1,0.0302,0.00022,4.75e-05,0.31,0.392,142.995,audio_features,28Y1KafA5vES5TEk88aw26,218747,4,Emo,I Won't Lie
0.328,0.836,7,-6.613,1,0.372,0.0529,0.000126,0.49,0.451,197.18,audio_features,0xiqytHGhEf81aK1oSBmc3,192072,4,Hiphop,The Choreographer
0.635,0.766,11,-6.459,1,0.26,0.132,0.0,0.122,0.685,187.206,audio_features,2KrkWcSP0oFWBUZzvj9KjS,139931,4,Hiphop,Grown Up
0.687,0.736,11,-6.142,1,0.0271,0.311,0.801,0.127,0.419,125.025,audio_features,5Nvyrj0zvKEb19RQJ3TS72,155520,4,Dark Trap,Caverns
0.436,0.306,11,-11.337,0,0.0886,0.509,0.0,0.591,0.355,190.674,audio_features,4t5Zj9I7WDYFaYlSif13lV,245619,5,RnB,Insecure
0.732,0.549,0,-4.194,1,0.0312,0.163,6.01e-05,0.122,0.479,131.006,audio_features,2P1e3xpjDhYFqOFeu8IWzS,271173,4,RnB,Falsetto
0.557,0.533,10,-6.817,0,0.0252,0.0492,0.0,0.205,0.233,143.994,audio_features,3NLrRZoMF0Lx6zTlYqeIo4,238733,4,Emo,Here Without You
0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,audio_features,10Igtw8bSDyyFs7KIsKngZ,216632,4,RnB,Freaky Friday (feat. Chris Brown)
0.512,0.883,4,-6.406,0,0.332,0.000861,0.0,0.663,0.246,124.932,audio_features,3al1mpBXMlu32fpOGdXnpp,92690,4,Dark Trap,"Look At Me, I'm Dead"
0.725,0.902,10,-5.149,0,0.184,0.28,1.26e-05,0.153,0.776,176.956,audio_features,0Z10CxJ3qulHJxMrD9WSk9,130847,4,Trap Metal,PROVOCATIVE
0.544,0.663,10,-8.761,0,0.38,0.0922,0.0,0.13,0.252,188.063,audio_features,22bfQlWDRSa2a0gDtu9pzg,122725,4,Underground Rap,Swipe Lesson 1
0.598,0.713,6,-3.625,0,0.0326,0.0207,0.000175,0.431,0.118,91.964,audio_features,23SZWX2IaDnxmhFsSLvkG2,357653,4,Rap,Gorgeous
0.742,0.468,10,-5.557,0,0.0625,0.0465,0.0,0.826,0.369,172.886,audio_features,3IcIIZMMS7UArJJPtEHXG8,242200,4,RnB,Obsessed
0.687,0.793,2,-4.254,1,0.166,0.0603,0.0,0.582,0.751,214.09,audio_features,5sNESr6pQfIhL3krM8CtZn,205733,4,RnB,Numb / Encore
0.74,0.383,10,-16.654,0,0.313,0.478,0.0205,0.11,0.38,200.038,audio_features,6Zn4iM3JN40sbiCraKFwQQ,129650,4,Dark Trap,TheHandOfTheWitch
0.908,0.567,1,-6.181,0,0.285,0.0149,7.04e-06,0.0749,0.255,136.016,audio_features,5g8sD9McyIk7QVBdllsexE,233887,4,Underground Rap,burrrrrr
0.749,0.62,6,-6.959,0,0.311,0.0647,0.0,0.114,0.484,145.883,audio_features,1T3k943AOlF9Fqz3xx2JSf,197293,4,Rap,WHOHASIT
0.936,0.523,5,-6.71,1,0.0597,0.239,0.0,0.117,0.699,119.889,audio_features,43ZyHQITOjhciSUUNPVRHc,124056,4,Dark Trap,Gucci Gang
0.634,0.785,11,-4.504,0,0.0304,0.0039,0.812,0.384,0.192,139.934,audio_features,2m0nA1E3ox6CxejnkFxWod,207866,4,Dark Trap,I.D.F.K.
0.654,0.404,9,-10.404,1,0.0613,0.359,0.0,0.103,0.283,149.86,audio_features,13znZYHkXHujiNDtRY0GsA,102818,4,Underground Rap,Red Head Shawty
0.679,0.586,1,-3.237,1,0.0364,0.522,2.09e-06,0.112,0.0363,180.02,audio_features,09W4cMG7T6UF7pZZHvV6sW,170667,4,Trap Metal,Kill Me Moe.
0.775,0.641,1,-6.718,1,0.038,0.0327,0.0,0.18,0.305,119.974,audio_features,3MldzywZOH4Uci6bq9noyJ,243013,4,RnB,What You Got - Main
0.69,0.76,1,-5.431,1,0.0895,0.0525,0.0,0.134,0.0797,125.013,audio_features,6xEnbXM1us9fDJy2LC0lru,154929,4,Dark Trap,Bang Ya Fucking Head
0.705,0.648,4,-10.467,0,0.141,0.00476,0.000595,0.373,0.398,130.037,audio_features,0PMRcxpVAYQm0q6y1taEgR,155350,4,Dark Trap,No Teeth
0.664,0.742,1,-9.172,1,0.363,0.00149,0.000109,0.162,0.517,145.063,audio_features,47lDKmsdRmY4bKJyVFX9eJ,212944,4,Trap Metal,MOSH PIT
0.788,0.513,7,-9.56,1,0.535,0.418,0.0,0.125,0.663,140.16,audio_features,3DcL8FXLA9iKwqnyj9POLt,180765,4,Underground Rap,Baguetti (with JID & Kenny Beats)
0.567,0.624,11,-7.033,0,0.0472,0.00851,0.000522,0.0954,0.289,131.983,audio_features,03XjE0nqkkQvktjlRXmsV6,177040,4,Dark Trap,nineteen
0.47,0.592,7,-10.698,0,0.0458,0.169,0.177,0.0923,0.0439,130.044,audio_features,4nwfSpWqDJyNSU0ITr5pdv,144014,4,Dark Trap,Can't Sleep
0.769,0.506,0,-11.658,1,0.0452,0.00273,0.0,0.0832,0.102,120.004,audio_features,6GZRum7yJqfnGZGfIcGIaq,232046,4,Dark Trap,$UICIDEWAVE
0.612,0.7,7,-10.531,1,0.793,0.342,0.0,0.653,0.38,160.302,audio_features,6aMCzocOY6kcoU7Az19MtF,181314,4,Underground Rap,South Pole Ain't Comin Back
0.728,0.662,7,-8.341,1,0.0721,0.00752,0.0,0.441,0.146,134.902,audio_features,0muyqlnerINIqPQ3rTMAaI,145582,4,Dark Trap,WAR TIME ALL THE TIME
0.768,0.537,1,-10.79,1,0.0816,0.00785,0.00367,0.114,0.27,166.98,audio_features,79CRIJjREtUBAdOXzIZNQP,141557,4,Dark Trap,No Flippies
0.892,0.514,1,-8.687,1,0.304,0.0946,0.000159,0.0712,0.698,187.244,audio_features,403jySy271rKdvt5HNJaJf,179560,4,Hiphop,Word Play
0.588,0.567,4,-3.738,0,0.0628,0.221,0.0,0.135,0.113,150.009,audio_features,1xYpVRspgaLxdJLOTQkTjg,338438,4,Rap,STOP TRYING TO BE GOD
0.298,0.45,2,-5.769,1,0.0282,0.454,0.0,0.273,0.41,167.068,audio_features,6BwJLmS6KC7xOADo74vL6q,213987,4,Emo,Jasey Rae (Acoustic)
0.686,0.588,7,-8.343,0,0.0554,0.178,0.0,0.0954,0.617,189.038,audio_features,7GaFYUqP2WdR4KTPk7cXoP,249120,4,RnB,Let Me Love You
0.863,0.62,8,-10.487,1,0.238,0.0709,0.396,0.13,0.701,149.937,audio_features,2OtI9tryYCFaWkXhvkh2hW,181179,4,Dark Trap,Mac Attack
0.665,0.686,2,-9.263,1,0.0407,0.173,3.39e-06,0.146,0.633,108.007,audio_features,4bl62UhAhbe8nQwbIGFSag,198577,4,RnB,Can't Stop Lovin'
0.802,0.645,2,-6.745,1,0.295,0.0135,0.0,0.103,0.559,164.99,audio_features,48NWUlHl5qWOvDKrsoox4L,140994,4,Rap,Chopsticks
0.56,0.359,1,-10.57,1,0.198,0.186,6.9e-06,0.11,0.156,195.946,audio_features,50QHrpEyyXjMd1HgKeabzk,176939,4,Underground Rap,Up North (feat. Cousin Stizz & Night Lovell)
0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,audio_features,1mea3bSkSGXuIRvnydlB5b,242373,4,Pop,Viva La Vida
0.813,0.614,1,-7.819,1,0.0861,0.00129,0.000438,0.295,0.313,150.07,audio_features,19gk2GFIsatcaTjMIwgTwb,153600,4,Underground Rap,242
0.596,0.507,0,-7.075,1,0.0495,0.242,2.88e-06,0.127,0.146,129.942,audio_features,2mdVuAhX4qmebAbXHOCDCp,196771,4,RnB,"All Night, Pt. II"
0.801,0.774,1,-5.125,1,0.157,0.0365,3.03e-06,0.114,0.321,144.988,audio_features,2QEnZJ8FwpBoyLKcFcgceT,150760,4,Rap,Government Official
0.716,0.895,0,-6.495,1,0.182,0.0482,0.0,0.371,0.785,159.985,audio_features,1PLqliCYRGgItZR0vTgS0w,137482,4,Trap Metal,Run Up
0.476,0.407,4,-9.239,0,0.0368,0.247,0.0,0.144,0.226,178.258,audio_features,6CUTYJQKcDwcQ63EulINUo,242467,4,RnB,Officially Missing You
0.769,0.775,7,-6.859,1,0.276,0.0895,0.0,0.139,0.598,81.987,audio_features,2ncShxaiDvh9z0Kvh5JQVC,174622,4,Rap,Get Off
0.558,0.861,4,-7.705,0,0.26,0.0977,0.0014,0.0946,0.556,171.568,audio_features,2IyZnAUcHXN0Im1au4GrRw,366293,4,Hiphop,Do You Know?
0.647,0.578,1,-5.019,1,0.158,0.496,0.0,0.106,0.814,139.728,audio_features,21z5eKgQWSKTqrUQv9QUgd,252933,4,RnB,Same Girl (with Usher)
0.591,0.658,9,-5.5,0,0.19,0.653,0.0,0.189,0.572,110.482,audio_features,4xxGsOoGA64dhObrS2r6DO,288576,4,RnB,Back It Up
0.555,0.434,9,-13.79,0,0.333,0.528,0.0,0.102,0.125,201.032,audio_features,2fiEhRtZzh480MuKScqr8W,116926,4,Hiphop,Summer Playlists
0.827,0.435,5,-10.139,0,0.458,0.0668,0.375,0.37,0.219,156.052,audio_features,4u3CzNlp6NlQccf3Il0XzV,98462,4,Underground Rap,ALL BLACK
0.344,0.325,11,-10.005,0,0.0287,0.348,0.0239,0.0686,0.0773,118.556,audio_features,20EpQjfV7B4ZQJkIdHO1Tw,312307,4,Emo,All By Myself
0.677,0.611,1,-10.561,1,0.139,0.000266,6.86e-05,0.369,0.368,192.013,audio_features,0AP2SMXiOlhQnWXrVZWlzN,179903,4,Underground Rap,Gamble
0.874,0.621,6,-8.62,0,0.0447,0.0195,6.08e-06,0.101,0.365,123.993,audio_features,1UNiv1SViL612rIuDTRGs1,228392,4,Dark Trap,Never Forever
0.64,0.43,9,-10.125,0,0.06,0.0141,0.000554,0.0782,0.155,114.916,audio_features,5TIT1Ar6BuHBDug67i531X,146800,4,Dark Trap,M.O.S. [battery full]
0.35,0.12,3,-11.104,0,0.0393,0.982,0.000289,0.103,0.121,137.99,audio_features,72794Eag03xdy7TO0KNuid,202200,4,RnB,Cayendo (Side A - Acoustic)
0.229,0.694,1,-8.274,0,0.0507,0.000438,0.0118,0.112,0.0617,129.97,audio_features,4ogvngLDG8OL2TbGlQK3vD,235911,4,Dark Trap,Mgła
0.758,0.606,0,-6.444,1,0.0325,0.282,0.0,0.144,0.361,107.95,audio_features,2SiqlgLMfKQbczSMRp8drY,239947,4,Emo,Into The Ocean
0.78,0.855,7,-3.474,1,0.352,0.128,0.0,0.178,0.629,155.25,audio_features,6UBXnyy2RHmPvSr29uNexD,99280,4,Underground Rap,BUNNY
0.482,0.934,8,-5.171,1,0.04,0.00121,0.916,0.146,0.25,119.976,audio_features,6FTZQz9eRSBhtvVff26FNe,168000,4,Dark Trap,Beyond the Carriage
0.537,0.981,1,-8.076,1,0.0827,0.00859,0.824,0.291,0.236,212.004,audio_features,4z8K9iROVIzboUjeDuRN9I,117777,4,Trap Metal,NOBODY SAFE FROM ME
0.543,0.496,11,-9.718,1,0.0358,0.202,0.0598,0.101,0.16,140.035,audio_features,1dixBgLyv5m5iZbnix91Wu,154286,4,Dark Trap,Foreign Banz
0.495,0.763,1,-5.706,1,0.149,0.00754,0.0,0.27,0.272,173.34,audio_features,1ynZEpoQPz0ylGFCUx7l9u,232107,4,Underground Rap,Trap Star
0.728,0.863,1,-3.416,1,0.345,0.00771,6.59e-06,0.384,0.468,206.564,audio_features,16WsbHgxzWvKbfRVkORsmQ,61935,5,Underground Rap,DEGENERATE FUCK
0.702,0.327,1,-13.16,1,0.0877,0.337,0.000467,0.229,0.166,114.988,audio_features,4TLmYtfuaU25JFMX2rDKmZ,99333,1,Underground Rap,InTheEndItsNotUpToMe
0.794,0.523,8,-7.829,1,0.161,0.0331,0.0,0.156,0.56,172.614,audio_features,3dgQqOiQ9fCKVhNOedd2lf,174120,4,Hiphop,Started From the Bottom
0.669,0.484,1,-9.026,1,0.121,0.0154,0.0,0.489,0.251,117.929,audio_features,5ZrDbBB4UhYMsPA3xRKOzV,188947,4,Hiphop,Yeah Right
0.487,0.373,5,-10.327,0,0.046,0.205,0.00232,0.0772,0.313,193.544,audio_features,5qAWdile6xrEs9R06YQL6l,146667,5,Dark Trap,Theonlytimeiseeyou
0.553,0.958,9,-3.088,1,0.0387,0.000122,0.0,0.086,0.573,109.992,audio_features,3Q9JtAAt8j9FCbuB8bCPeC,218973,4,Emo,Miracle
0.797,0.566,1,-6.654,1,0.042,0.128,0.0,0.114,0.392,119.937,audio_features,2VdWzhJDjWaELCEhwyO8Q4,194000,4,Underground Rap,Strings
0.659,0.869,11,-5.858,1,0.046,0.00357,0.0,0.302,0.811,106.966,audio_features,1TfAhjzRBWzYZ8IdUV3igl,201960,4,Emo,Year 3000
0.509,0.22,10,-7.445,1,0.051,0.983,9.97e-05,0.139,0.325,169.132,audio_features,2iAy8pc1c5qEyHBETuiVP4,165307,4,Emo,Running Out - Live From The Studio
0.813,0.74,2,-4.684,1,0.269,0.652,5.66e-05,0.112,0.261,119.903,audio_features,44USye56yCNUClkYhZnjhT,144000,3,Underground Rap,Simple Lie
0.95,0.407,0,-6.177,1,0.0984,0.0236,2.37e-06,0.0906,0.499,200.042,audio_features,3chzPL3YpqGSwvGrAOuz2i,137215,4,Underground Rap,Yumpers (feat. P-Lo)
0.755,0.763,1,-1.015,1,0.245,0.0175,0.0,0.689,0.62,160.05,audio_features,7a9Hb6rOKrydpebC0bZr65,102060,4,Underground Rap,Fuck Your Culture
0.643,0.805,2,-6.691,1,0.0974,0.0165,0.0,0.326,0.205,129.865,audio_features,2CASH9Wb1zeBz5JlDJZpvd,146000,4,Trap Metal,Watch Your Back Remix (feat. Xzarkhan & ZillaKami)
0.867,0.58,1,-10.566,0,0.313,0.321,3.29e-06,0.0767,0.963,155.007,audio_features,0KG7N0iTfNsmwfX64Wgh9z,142785,4,Underground Rap,Dippin
0.448,0.541,4,-11.34,0,0.397,0.47,0.0,0.1,0.237,163.84,audio_features,39JE6Xt36uZidHVrK9S8xK,209099,4,Hiphop,Slipknot
0.765,0.542,1,-6.755,1,0.39,0.278,1.87e-05,0.609,0.734,171.945,audio_features,6JyEh4kl9DLwmSAoNDRn5b,153351,4,Underground Rap,4th Dimension
0.688,0.531,6,-7.007,0,0.299,0.453,0.0,0.302,0.614,183.836,audio_features,35CFHeTE3LZr3dnhqRZQNw,54653,4,Underground Rap,Outro
0.752,0.704,3,-6.684,1,0.0782,0.121,0.000135,0.1,0.487,172.081,audio_features,2uEWVG3n4JrpT6DCWW2uGY,239334,4,Underground Rap,Feel Again
0.588,0.801,1,-6.846,1,0.0462,0.00242,0.00541,0.131,0.198,140.004,audio_features,16tjnGAQg3fm4wwUukskYn,322333,4,Dark Trap,Stem Cell
0.899,0.479,0,-4.122,0,0.321,0.118,0.0,0.107,0.693,141.007,audio_features,0nZBhCDeqHFqZnACA3YCfA,184088,4,Rap,Sticks (feat. DaBaby)
0.767,0.569,4,-6.805,0,0.216,0.00988,1.45e-05,0.109,0.524,154.104,audio_features,6NJfIydBMYrXvlaXsFxmc8,196363,4,Hiphop,Ain't It Different (feat. AJ Tracey & Stormzy)
0.766,0.682,1,-5.02,1,0.0419,0.0113,0.00016,0.104,0.833,127.966,audio_features,2u02eLj96Atd6TBxkH9YvN,243533,4,RnB,S&M
0.541,0.904,7,-3.001,1,0.0435,0.00143,0.0,0.193,0.541,196.244,audio_features,5jZ1Z2GFTf2gwmFc3qiUxs,208693,4,Emo,The Taste of Ink
0.759,0.945,0,-4.216,1,0.233,0.116,0.0,0.349,0.51,120.017,audio_features,4vVRjpp8nPNMZfXpy5iWFx,134596,4,Trap Metal,Pack a Punch
0.533,0.874,10,-7.199,0,0.0364,0.0509,0.814,0.138,0.0389,140.0,audio_features,29mWIL1caBAVKAnD5C0hXZ,265000,4,Dark Trap,Swift Blades
0.65,0.824,0,-3.969,1,0.104,0.0281,0.00148,0.575,0.251,140.082,audio_features,0kOPy917x3FC8YwyU98EYq,145636,3,Trap Metal,GXING THE DISTANCE
0.407,0.896,6,-2.935,1,0.063,0.012,0.0,0.196,0.156,138.697,audio_features,6FOpPA0a80RuBqqgDozvja,243573,3,Emo,So Far Away
0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,audio_features,1NrJYpdAi7uosDRPmSYrsG,208107,4,Pop,Apologize
0.658,0.535,9,-8.983,0,0.0573,0.0265,0.0,0.2,0.419,110.684,audio_features,6SwRhMLwNqEi6alNPVG00n,227360,4,Rap,LOYALTY. FEAT. RIHANNA.
0.7,0.826,1,-7.97,1,0.0716,0.015,0.124,0.421,0.294,140.016,audio_features,43RlDiE8uLvkVZIlKsqRi4,123440,4,Underground Rap,The Fog Remains
0.435,0.636,5,-6.851,0,0.0609,0.451,0.0,0.112,0.101,141.87,audio_features,4oLLl2b0pZ5Ksp4SWISJyx,216338,4,Emo,Broken
0.796,0.68,0,-8.394,1,0.29,0.163,0.0,0.23,0.58,137.069,audio_features,6lOuWCyzlk6mondkSL7PEM,194829,4,Dark Trap,Kic Bac
0.753,0.652,10,-5.943,0,0.0753,0.444,0.0,0.117,0.745,139.962,audio_features,5hDAT527wXWNBnJlujhuUs,123560,4,Rap,Stuck In A Dream (feat. Gunna)
0.788,0.605,8,-7.306,1,0.0357,0.0329,0.0,0.138,0.519,200.142,audio_features,2hE81BUtuAQNNvpdwDyosM,139187,4,Underground Rap,All Mine
0.564,0.949,2,-5.551,0,0.126,0.000306,2.57e-05,0.175,0.285,112.074,audio_features,6s4ROqm4KFFCFmNj6rNP5f,211320,4,Emo,Bite To Break Skin
0.872,0.61,2,-9.508,1,0.0844,0.0391,0.0,0.105,0.419,124.049,audio_features,7FP4D4y0g6TG3pQV5oz1t5,124839,4,Trap Metal,"Hello, Metal"
0.708,0.807,11,-8.195,0,0.0444,0.00182,0.000157,0.124,0.86,129.968,audio_features,2T42itxS9f1ijygkLOLGOe,211853,4,Hiphop,Lady (Hear Me Tonight)
0.787,0.868,6,-4.22,1,0.11,0.622,1.95e-05,0.169,0.598,130.23,audio_features,0oTUjZ4WrHkVS3x08SzZOi,81267,4,Underground Rap,Abuse
0.364,0.826,4,-4.282,0,0.0727,0.0241,0.0064,0.0914,0.113,120.1,audio_features,2aPNTB8z6H2ueYtkFRhsRZ,165995,4,Dark Trap,INeed$
0.725,0.699,5,-5.534,1,0.0634,0.276,0.0,0.138,0.282,133.076,audio_features,3ZLhZwDyIJfbiR1cXKD0oa,135355,4,Dark Trap,RUNNIN DA ROAD
0.791,0.34,11,-15.586,0,0.0841,0.241,4.44e-06,0.13,0.293,119.999,audio_features,0anHBqjQyojt1flZq3gVTf,145084,4,Underground Rap,The Cost
0.443,0.697,9,-7.78,0,0.0719,0.00804,8.71e-05,0.131,0.172,119.155,audio_features,6ji8FqqlIuFTfLceLhrIbF,120366,4,Trap Metal,Fallen Angel
0.721,0.76,1,-6.242,1,0.362,0.354,0.0,0.344,0.73,160.025,audio_features,0XBf2xLUZb2y5g87Sv1UIu,264013,3,Hiphop,Do Your Thing
0.435,0.84,8,-2.943,1,0.0442,0.0219,0.00677,0.318,0.29,169.921,audio_features,7seK7cskNRsFmlGXv4Rw5Q,169500,4,Underground Rap,banana pie
0.64,0.647,2,-8.276,1,0.0573,0.0138,0.000122,0.332,0.16,135.124,audio_features,5Wso4FqR2daGiKzt1UaP7q,104777,4,Trap Metal,Crowdkill
0.712,0.515,10,-6.004,0,0.0857,0.234,0.0,0.205,0.563,160.0,audio_features,2Jh3UqxnHJMyzMzku4uOtE,201920,4,Underground Rap,Feeling
0.537,0.847,6,-5.208,1,0.0383,0.00236,1.16e-06,0.0844,0.459,106.055,audio_features,1XZrMIHtCVJPqK29Mzm44G,221827,4,Emo,Bottom of a Bottle
0.74,0.574,4,-6.938,1,0.245,0.411,0.0,0.262,0.33,149.762,audio_features,2aqe2NgAwmMlPgtf1MnGoy,140747,4,Underground Rap,Gotta Have It
0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,155.974,audio_features,2IiNA0s5eQBSjwK4iNeUvW,244507,4,Pop,Complicated
0.793,0.419,5,-7.936,0,0.0638,0.0697,0.192,0.367,0.539,144.025,audio_features,3PK6wr9Yap1Q4t1Ucds4B5,120013,4,Dark Trap,Shinjuku Red Sky
0.373,0.717,1,-5.833,0,0.083,0.0568,0.0,0.114,0.293,109.977,audio_features,24BNgrtp6Fag4M5BQPEgsV,162981,5,Underground Rap,End Of The Road
0.466,0.901,6,-5.299,0,0.199,3.79e-05,0.0472,0.143,0.428,172.065,audio_features,1rxjQ2gb0kt8a50xRruVKK,100070,4,Dark Trap,nothingleftnothingleft ($UICIDEBOY$ X TRAVIS BARKER)
0.448,0.792,2,-7.305,1,0.106,0.381,1.14e-06,0.148,0.425,160.112,audio_features,3HLXfGl9hM3ug7xhgI1r6A,123000,4,Trap Metal,Villainesque
0.705,0.386,1,-10.866,0,0.0851,0.454,0.0249,0.114,0.394,185.962,audio_features,3rUCZwbbGiU2wJKtSj9nvW,144065,4,Dark Trap,ChampagneInTheGraveyard
0.538,0.825,5,-6.89,0,0.0899,0.00928,0.019,0.503,0.272,139.966,audio_features,1j7CvoI7ptjriHD8Oex6VL,246857,4,Dark Trap,Black Lotus
0.918,0.419,7,-9.129,0,0.104,0.0146,4.67e-06,0.195,0.756,192.072,audio_features,0YCl0i8CTDqtISiphhLIE8,151054,4,Underground Rap,same squad
0.578,0.721,4,-5.105,1,0.131,0.0103,0.0,0.329,0.662,127.115,audio_features,7e5WppzulpdTKAQu7uUNch,247615,4,Dark Trap,Dem Callin' (feat. Ramriddlz)
0.873,0.586,7,-5.184,1,0.241,0.191,0.0,0.0849,0.533,185.814,audio_features,3gTTDjDha02XJ4xuS2KF0e,218080,4,Hiphop,"The Look of Love, Pt. 1"
0.856,0.542,6,-9.044,1,0.148,0.62,2.14e-06,0.0893,0.294,120.013,audio_features,6m7BloqhOp3GuqFKhUnqzv,136072,4,Underground Rap,NOxygen
0.668,0.857,11,-2.762,0,0.321,0.0139,0.0,0.598,0.447,160.135,audio_features,2SeiZIMjo1yQLUh5vNsflR,148143,4,Trap Metal,Yokai
0.903,0.668,8,-7.881,1,0.24,0.00333,0.0,0.111,0.532,145.058,audio_features,2ky7vgodn1YedpeS00lUqt,166333,4,Rap,Backend
0.656,0.618,8,-6.119,0,0.201,0.281,0.0,0.124,0.241,187.952,audio_features,15zHKxTphpFDkENnfm95Vf,188852,4,Emo,Nummer 1 (feat. Hef & Quessswho)
0.9,0.5,2,-8.471,1,0.219,0.0158,0.00111,0.112,0.0666,140.012,audio_features,0eYGpzJqJcq11TThkcKL8w,141790,4,Dark Trap,Hounds
0.912,0.587,7,-7.395,1,0.0582,0.0394,0.01,0.111,0.435,143.027,audio_features,6PfI6EeLNiNGVAVg11nv7D,179022,4,Underground Rap,Speed It Up
0.661,0.572,1,-7.101,1,0.338,0.0149,0.0,0.175,0.339,159.961,audio_features,1EXgignL7eG2MHErBEAD5d,180293,4,Underground Rap,Deep Wounds
0.748,0.607,8,-7.656,1,0.0582,0.0167,0.682,0.194,0.108,204.07,audio_features,5aKKflTd5q7VdpZNLYzfFP,188254,4,Dark Trap,DUALITY
0.731,0.71,0,-4.997,0,0.29,0.534,0.0,0.112,0.757,181.784,audio_features,7c5EpKbPpL86QVaP8yla8e,266382,4,Hiphop,Like Me (feat. BJ The Chicago Kid)
